from_stop_id,to_stop_id,from_route_id,to_route_id,from_trip_id,to_trip_id,transfer_type
2510229,2510228,,,176965352,180041762,0
2512442,2512441,,,176965352,180041762,0
2510735,2510738,,,178850971,177616657,0
2512202,2512203,,,177599835,177457697,0
2510793,2510791,,,176971733,179821911,0
2511442,2511438,,,178251597,176968047,0
2510184,2510182,,,177614623,179805559,0
2511275,2511276,,,176971260,180055116,0
2511448,2511445,,,179422742,176962675,0
2510202,2510200,,,177612823,180031710,0
2510202,2510200,,,177612823,176960787,0
2510184,2510182,,,179191641,179172469,0
2510926,2510925,,,176968985,176958475,0
2512439,2512439,,,179801311,179803374,1
2511252,2511249,,,177613745,179789030,0
2510273,2510272,,,177613745,176970833,0
2510067,2510064,,,178262307,177608018,0
2512144,2512148,,,176963797,176958210,0
2509997,2509988,,,176963797,179800877,0
2512144,2512141,,,176963797,176964621,0
2510908,2510899,,,178240048,178229712,0
2510908,2510908,,,178240048,178243413,1
2510230,2510231,,,176967070,178855535,0
2512171,2512174,,,179805529,176966182,0
2510160,2510157,,,180049623,180055090,0
2511003,2511006,,,177618698,178242568,0
2512375,2512374,,,179813390,179809094,0
2510908,2510908,,,176971082,176963360,1
2510230,2510231,,,177467019,179798814,0
2510230,2510231,,,177467019,176962975,0
2511439,2511442,,,178246573,176959695,0
2510163,2510166,,,176961209,179792608,0
2510905,2510901,,,176958522,178262811,0
2511439,2511447,,,180037058,180029605,0
2511533,2511537,,,180037058,176973852,0
2512257,2512252,,,179207266,178232935,0
2511442,2511439,,,177609874,178237244,0
2509987,2509998,,,176969502,176960214,0
2511981,2511979,,,179807063,179792877,0
2511274,2511273,,,179814090,180063549,0
2511979,2511979,,,179814090,179819802,0
2510899,2510901,,,176957934,180047123,0
2511015,2511016,,,176957934,180050359,0
2511015,2511016,,,176957934,178235373,0
2510936,2510937,,,176974479,176974491,0
2511004,2511005,,,180045345,180051721,0
2511981,2511979,,,179793027,179807209,0
2512470,2512463,,,179791698,179796718,0
2510936,2510937,,,176974480,176974491,0
2511275,2511276,,,180063568,179814144,0
2511531,2511536,,,178240574,176973820,0
2512442,2512441,,,179803290,179792250,0
2510232,2510231,,,179803290,176966207,3
2510230,2510231,,,177619382,178242629,0
2510184,2510161,,,176960868,179794739,0
2510735,2510738,,,176960868,176965919,0
2512190,2512191,,,176971242,176967350,0
2511004,2511005,,,178242487,177618517,0
2511004,2511003,,,178242487,177618624,0
2510045,2510044,,,179808809,179806998,0
2510738,2510737,,,179804443,178233864,0
2510145,2510146,,,180045666,180064957,0
2510901,2510908,,,176965467,176963441,0
2512440,2512439,,,178244796,178246899,1
2510230,2510231,,,176967136,177461561,0
2510230,2510231,,,176967136,179429163,0
2511248,2511251,,,177601741,176964816,0
2511183,2511184,,,177601741,176966215,0
2511439,2511445,,,178854896,180029969,0
2510230,2510229,,,176966191,177614703,0
2511410,2511411,,,176964448,177601543,0
2511274,2511273,,,177621417,177626925,0
2509987,2509987,,,179432895,179432921,0
2511005,2511006,,,176966832,178855762,0
2512439,2512439,,,176963755,177612928,1
2510226,2510227,,,176963755,179435895,0
2512439,2512440,,,176963755,179435895,0
2510067,2510064,,,180035764,180062853,0
2511014,2511013,,,176971142,176962468,0
2510908,2510908,,,176971142,176963441,1
2511981,2511983,,,176967763,176963057,0
2510067,2510064,,,176961959,176971100,0
2510184,2510182,,,176963859,178235661,0
2512439,2512439,,,176963859,179803024,1
2509997,2509988,,,176963852,176963854,0
2512144,2512141,,,176963852,179804342,0
2510202,2510200,,,176964170,176962260,0
2511243,2511246,,,176964720,176959797,0
2512034,2512031,,,176963644,176973540,0
2510959,2510958,,,176974217,179451773,0
2510959,2510960,,,176974217,176971971,0
2512130,2512149,,,179821086,176958341,3
2510148,2510147,,,178248267,176965526,0
2510908,2510899,,,178240098,177600100,0
2510420,2510421,,,180056309,176967334,0
2511979,2511979,,,180056309,179819908,0
2510146,2510145,,,176965492,176965010,0
2510227,2510226,,,179434243,177611200,0
2512442,2512441,,,180043799,177606001,0
2512375,2512374,,,179444213,179437385,0
2510250,2510249,,,176967439,179813856,0
2510250,2510249,,,176967439,176958844,0
2511003,2511004,,,180052684,180068086,0
2510899,2510901,,,179787025,179436097,0
2511246,2511243,,,177601835,177463826,0
2511005,2511006,,,176966864,176962793,0
2512137,2512141,,,180059504,177610944,0
2512148,2512141,,,179418424,178235921,0
2510790,2510789,,,179825612,179825583,0
2511866,2511869,,,176964810,180038784,0
2512439,2512439,,,179186853,179803417,1
2511959,2511959,,,180028387,180051784,0
2512151,2512148,,,177619718,176958201,3
2511959,2511958,,,180068156,180052952,0
2510901,2510908,,,179820675,179795936,0
2512250,2512251,,,177472564,176973225,0
2512473,2512470,,,179796527,179790660,0
2511445,2511448,,,179804543,179797575,0
2511411,2511410,,,179804543,179807108,0
2511275,2511276,,,176971431,178256994,0
2512034,2512031,,,176963701,176973553,0
2512144,2512141,,,178244861,176964644,0
2510228,2510231,,,178244861,177461561,0
2510228,2510231,,,178244861,179429163,0
2512144,2512141,,,178244861,176964993,0
2512171,2512174,,,176965341,176966182,0
2511004,2511003,,,179183742,180052997,0
2511904,2511902,,,179183742,179424323,0
2510520,2510512,,,179183742,178248293,0
2510520,2510512,,,179183742,178248290,0
2511004,2511005,,,179183742,179811365,0
2512473,2512463,,,179427563,177605697,0
2510071,2510070,,,176970991,176958756,0
2511448,2511439,,,176962300,180031710,0
2511448,2511439,,,176962300,176960787,0
2511275,2511273,,,178252665,176971252,0
2511410,2511411,,,180047892,180039691,0
2511448,2511439,,,179426650,179450041,0
2512134,2512131,,,176962487,176960489,0
2511275,2511276,,,180063812,180056425,0
2510905,2510901,,,180027842,180036629,0
2511183,2511184,,,176959784,176966215,0
2510901,2510908,,,179436419,179431015,0
2512141,2512144,,,177462539,179433386,0
2511979,2511981,,,179807288,179796678,0
2511144,2511146,,,176959954,176962609,0
2510738,2510737,,,178248120,176961540,0
2512257,2512252,,,176973161,176964636,0
2512257,2512252,,,176973161,177614083,0
2512493,2512491,,,180045178,176972207,0
2511979,2511979,,,180033835,177613480,0
2510163,2510166,,,179819846,180033050,0
2511895,2511894,,,179819846,180033727,0
2510163,2510166,,,179819846,179793073,0
2512375,2512374,,,178256365,178250431,0
2511003,2511006,,,176966555,179789797,0
2511958,2511958,,,176966555,179789982,0
2510064,2510067,,,176962091,176970975,0
2512141,2512149,,,180029885,176958603,0
2511003,2511004,,,180052235,180068245,0
2510228,2510231,,,176960954,179183120,0
2510273,2510272,,,179434570,179819815,0
2511445,2511447,,,179790052,179806510,0
2511004,2511005,,,179790052,179810523,0
2510229,2510231,,,179800257,179797188,0
2511252,2511249,,,176964722,179185688,0
2510273,2510272,,,176964722,179819730,0
2512257,2512252,,,176973197,180028654,0
2512257,2512252,,,176973197,180045666,0
2512257,2512252,,,176973197,179788920,0
2512257,2512252,,,176973197,179788922,0
2512257,2512252,,,176973197,179435042,0
2512257,2512252,,,176973197,179804482,0
2512257,2512252,,,176973197,178248033,0
2511005,2511006,,,176966723,179797902,0
2511183,2511184,,,179800701,179810005,0
2510899,2510908,,,176957873,179820786,0
2512171,2512174,,,178249488,177617679,0
2511009,2511009,,,180052286,180053183,0
2511959,2511958,,,180052286,180068268,0
2511902,2511901,,,179804772,179819908,0
2510230,2510231,,,176966365,179428685,0
2510231,2510231,,,176967084,177461561,0
2510231,2510231,,,176967084,179429163,0
2511248,2511253,,,180032322,176968502,0
2510231,2510231,,,179811867,178242046,0
2511003,2511006,,,176966618,176964981,0
2510515,2510512,,,176966618,176964993,0
2511982,2511983,,,176965819,179188995,0
2512377,2512376,,,176965819,177467998,0
2510226,2510227,,,180042167,180047234,0
2512439,2512440,,,180042167,180047234,0
2512131,2512134,,,176962405,176960423,0
2510901,2510908,,,176962405,176962388,0
2510790,2510789,,,179825610,179825581,0
2510960,2510960,,,176971911,176971921,0
2511959,2511959,,,179804823,180052223,0
2511979,2511979,,,179804823,179793647,0
2509997,2509998,,,179801032,176972410,0
2511958,2511958,,,179810545,179804191,0
2512374,2512375,,,179192608,178257069,0
2511006,2511005,,,180068069,180052337,0
2512442,2512441,,,176964383,179423392,0
2511447,2511448,,,176964383,176962516,0
2511409,2511411,,,176964383,176962672,0
2511409,2511411,,,176964383,176962673,0
2511409,2511411,,,176964383,176962675,0
2512377,2512376,,,180048281,180055636,0
2511439,2511447,,,179422765,179789567,0
2512439,2512439,,,180042292,179803465,1
2512144,2512141,,,180042417,180046119,0
2510901,2510908,,,176962109,176971108,0
2511003,2511006,,,176966805,180039466,0
2511003,2511006,,,176966805,176962946,0
2510520,2510516,,,176966805,176967839,0
2510228,2510231,,,180059602,179183065,0
2510182,2510183,,,180059602,176963901,0
2510182,2510160,,,180059602,179814243,0
2511439,2511445,,,176962633,179435307,0
2511439,2511442,,,176962633,179804935,0
2510170,2510170,,,176959389,180049588,0
2511275,2511276,,,176971410,180056242,0
2511275,2511276,,,176971410,177621263,0
2511866,2511869,,,176964882,179798270,0
2511252,2511249,,,176964882,176963679,0
2511252,2511249,,,176964882,177611173,0
2511252,2511249,,,176964882,179431575,0
2511252,2511249,,,176964882,176963682,0
2510273,2510272,,,176964882,179819910,0
2510273,2510272,,,176964882,179819908,0
2512470,2512463,,,180031702,179796746,0
2510738,2510737,,,179174623,176961419,0
2510226,2510227,,,177614842,177623730,0
2511902,2511904,,,179793102,178855844,0
2511005,2511006,,,176966698,176962693,0
2511003,2511006,,,176966627,179421331,0
2510515,2510518,,,176966627,179810705,0
2510510,2510507,,,180030101,176968889,0
2511448,2511445,,,179178786,178242225,0
2512439,2512439,,,179801046,179803023,1
2510515,2510516,,,177618466,176967791,0
2511866,2511869,,,176964730,180038573,0
2510905,2510901,,,176959480,176962177,0
2511447,2511438,,,180048471,180048675,0
2510054,2510055,,,179795630,176971144,0
2510899,2510901,,,176957917,180047394,0
2510899,2510901,,,176957917,180047401,0
2510899,2510908,,,176957917,179204506,0
2510899,2510908,,,176957917,176971173,0
2511276,2511275,,,179197408,176971243,0
2511005,2511006,,,176966765,180039466,0
2511005,2511006,,,176966765,176962946,0
2510229,2510226,,,178249325,176963854,0
2510055,2510054,,,178262746,178239674,0
2512140,2512141,,,176964269,176963642,0
2509989,2509996,,,176969583,176964748,0
2509989,2509996,,,176969583,177613727,0
2511448,2511445,,,179796599,179429169,0
2510901,2510908,,,177608878,179797084,0
2510202,2510200,,,176964304,179427837,0
2511183,2511184,,,177614822,179193796,0
2510146,2510145,,,176965425,179435065,0
2510146,2510145,,,176965425,176964976,0
2511979,2511979,,,180047975,180061725,0
2511979,2511979,,,179813869,179819764,0
2512140,2512141,,,176964138,177610989,0
2512375,2512374,,,179814812,179807462,0
2511274,2511273,,,179814812,176971445,0
2510184,2510182,,,179801293,176960311,0
2511447,2511448,,,179806633,176962554,0
2510726,2510729,,,177603062,176964644,0
2511439,2511442,,,179797289,179804467,0
2511005,2511006,,,176966795,179429775,0
2510936,2510937,,,176974414,176974427,0
2510184,2510181,,,176965598,179788555,0
2511009,2511009,,,180052107,180052952,0
2510229,2510228,,,179805977,179801306,0
2512442,2512441,,,179805977,179801306,0
2511442,2511439,,,176962937,180036931,0
2511979,2511981,,,179807342,179796718,0
2511895,2511905,,,177606317,179429007,0
2510901,2510908,,,176962177,179204506,0
2511438,2511448,,,179806494,176962509,0
2511438,2511442,,,179807166,179789921,0
2510908,2510901,,,180047272,180036629,0
2510067,2510064,,,180062761,176962194,0
2510908,2510899,,,180062906,180026745,0
2511241,2511246,,,179792241,176965988,0
2510515,2510516,,,180053097,176967926,0
2511448,2511445,,,179426734,179429169,0
2510899,2510908,,,180025992,180036616,0
2511447,2511438,,,180048744,180048945,0
2512377,2512376,,,180048744,179814526,0
2511448,2511445,,,179791718,180038995,0
2511241,2511246,,,176960843,176965894,0
2511241,2511246,,,176960843,179192705,0
2511846,2511848,,,176960843,176973367,0
2510059,2510062,,,180030715,176961889,0
2510899,2510908,,,176958114,180036408,0
2511441,2511438,,,178235400,176959982,0
2512375,2512374,,,176959021,176965852,0
2511982,2511983,,,178250196,179188496,0
2512202,2512203,,,177456917,177457376,0
2512148,2512141,,,177456917,176960283,0
2511531,2511532,,,176962233,179791034,0
2512190,2512191,,,176971411,179442930,0
2512190,2512191,,,176971411,176967609,0
2510738,2510737,,,176964666,180034653,0
2510901,2510908,,,179450309,179426976,0
2510226,2510232,,,176963515,177612928,3
2510226,2510232,,,176963515,179802691,3
2511902,2511904,,,180033072,178855844,0
2511447,2511444,,,176968053,178234735,0
2510273,2510272,,,180044912,179819750,0
2510064,2510067,,,176962064,178876532,0
2510148,2510147,,,177602602,176965505,0
2510173,2510173,,,177466993,178252488,0
2510899,2510908,,,177599886,180036517,0
2510899,2510901,,,177599886,179805835,0
2511275,2511276,,,176966463,179813959,0
2510229,2510226,,,176965340,176963760,0
2510520,2510516,,,178253659,176967859,0
2510182,2510160,,,179447429,176959184,0
2511448,2511439,,,179178830,176962349,0
2511442,2511439,,,180039324,179423348,0
2510926,2510925,,,176968964,176958395,0
2511248,2511251,,,177606182,177622446,0
2512160,2512163,,,176960565,176962383,0
2512160,2512163,,,176960565,176962384,0
2510908,2510901,,,176960565,176963406,0
2512140,2512141,,,177623756,180029883,0
2512140,2512141,,,177623756,179789892,0
2510182,2510160,,,177623756,176959184,0
2511003,2511006,,,176966875,178855762,0
2510726,2510729,,,180034322,180045658,0
2510899,2510908,,,176968620,176965505,0
2511448,2511439,,,178239826,178262521,0
2510229,2510226,,,180047030,176963854,0
2512440,2512439,,,176965548,179434202,1
2509997,2509988,,,179432270,180042237,0
2510177,2510173,,,179432270,176966315,0
2510250,2510249,,,176967453,176958727,0
2510250,2510249,,,176967453,179813922,0
2510157,2510160,,,176961312,176958993,0
2510195,2510194,,,179813921,179814020,0
2511981,2511979,,,179792679,179806767,0
2510157,2510167,,,178249109,180062064,0
2512440,2512439,,,178249109,180043900,1
2510901,2510908,,,178249109,178243413,0
2512440,2512439,,,178249109,178246572,1
2510146,2510145,,,178249109,177614083,0
2510899,2510901,,,178229468,178249284,0
2511004,2511005,,,177614039,178252971,0
2512473,2512470,,,177608356,177605034,0
2510148,2510147,,,179174385,178249169,0
2510195,2510194,,,176959343,179444248,0
2510228,2510226,,,176960849,176963522,0
2512157,2512154,,,179790177,178244943,0
2510226,2510227,,,180041740,177615039,0
2512439,2512440,,,180041740,177615039,0
2510735,2510732,,,176968204,177621951,0
2510230,2510231,,,176967062,178856235,0
2510230,2510231,,,176967062,176962926,0
2511146,2511141,,,176967062,176967027,0
2510064,2510067,,,177607915,178876532,0
2511003,2511006,,,176966785,179429007,0
2510229,2510231,,,177615335,176967064,0
2510908,2510901,,,177615335,178262811,0
2510226,2510227,,,176963801,179805506,0
2512439,2512440,,,176963801,179805506,0
2511979,2511981,,,179793206,180032438,0
2510899,2510908,,,176958130,179820629,0
2510899,2510908,,,176958130,179450297,0
2511981,2511979,,,179792700,179806792,0
2510045,2510044,,,179809062,179807218,0
2511846,2511849,,,179792211,176973225,0
2510184,2510182,,,176963938,176960311,0
2510228,2510231,,,179801419,178242181,0
2512144,2512137,,,176964094,176969375,0
2511003,2511006,,,178253483,178855535,0
2510228,2510231,,,177612153,176962881,0
2510228,2510231,,,177612153,179184111,0
2512374,2512375,,,180049040,180056462,0
2511982,2511983,,,176965681,176964455,0
2512377,2512376,,,176965681,176958675,0
2511004,2511005,,,179798072,176966845,0
2510177,2510175,,,176965520,180038375,0
2510229,2510228,,,176965520,180042280,0
2512442,2512441,,,176965520,180042280,0
2510229,2510226,,,176965520,176963936,0
2510082,2510077,,,179446376,179446340,0
2512440,2512439,,,176965316,176964364,1
2512440,2512439,,,176965316,176964363,1
2512440,2512439,,,176965316,178246435,1
2510146,2510145,,,176965316,179434830,0
2510515,2510513,,,180053183,180056844,0
2511410,2511411,,,177602141,178242602,0
2510055,2510054,,,180036763,180062785,0
2510901,2510905,,,180036763,180028143,0
2510148,2510147,,,179789742,178249064,0
2512154,2512157,,,177612195,178243784,0
2511981,2511979,,,179806671,179792557,0
2510055,2510054,,,179795648,179820834,0
2512467,2512463,,,176960509,179796805,0
2512467,2512463,,,176960509,179427886,0
2512140,2512144,,,176960860,176960172,0
2512034,2512031,,,176960860,176973498,0
2510628,2510627,,,179421642,176963044,0
2511445,2511447,,,179421642,179434126,0
2510226,2510227,,,176963760,178248928,0
2512439,2512440,,,176963760,178248928,0
2510226,2510227,,,176963760,176965298,0
2512439,2512440,,,176963760,176965298,0
2512150,2512157,,,177619536,178237371,0
2510790,2510789,,,180036341,179820629,0
2510230,2510231,,,179193989,177609059,0
2510735,2510738,,,177606110,178251169,0
2511846,2511849,,,177606110,176973204,0
2511846,2511848,,,177606110,176973403,0
2511533,2511537,,,179427590,176973852,0
2512439,2512439,,,177611410,178246460,1
2512141,2512144,,,177462558,179802630,0
2512141,2512144,,,177462558,179802637,0
2512034,2512031,,,177462558,176973553,0
2510905,2510901,,,178229934,178262657,0
2511895,2511905,,,179424361,178242706,0
2510515,2510516,,,176966811,176967844,0
2510507,2510515,,,176968927,180052495,0
